R2_53_1	R2_53_1	=	2940.189743	1759.000
R2_53_2	R2_53_2	=	2821.570056	1762.000
R2_53_3	R2_53_3	=	2794.516999	1429.000
R2_54_1	R2_54_1	=	7.106516	7.000
R2_55_2	R2_55_2	=	47.428647	7.000
R2_57_1	R2_57_1	=	75.592743	31.000
R2_57_2	R2_57_2	=	223.013882	76.000
R2_59_1	R2_59_1	=	34.003130	29.000
R2_59_2	R2_59_2	=	12.465260	10.000
R2_59_3	R2_59_3	=	40.116290	12.000
R2_60_1	R2_60_1	=	142.502642	48.000
R2_60_2	R2_60_2	=	123.541154	61.000
R2_6_1	R2_6_1	=	34348.251678	3651.000
R2_6_2	R2_6_2	=	10954.077483	948.000
R2_63_1	R2_63_1	=	12.648323	6.000
R2_65_1	R2_65_1	=	32117.606827	7589.000
R2_67_1	R2_67_1	=	244.812229	24.000
R2_68_2	R2_68_2	=	9.466535	6.000
R2_7_1	R2_7_1	=	12932.762449	1788.000
R2_71_1	R2_71_1	=	25.402409	8.000
R2_7_2	R2_7_2	=	6803.581170	3611.000
R2_72_1	R2_72_1	=	5252.711665	2620.000
R2_72_2	R2_72_2	=	4718.886721	2613.000
R2_72_3	R2_72_3	=	5528.018105	3200.000
R2_72_4	R2_72_4	=	6230.620176	2667.000
R2_73_2	R2_73_2	=	0.869959	1.000
R2_76_1	R2_76_1	=	4.232126	1.000
R2_76_2	R2_76_2	=	7.140357	2.000
