STRG.47.4	R2_14_3	full-splice_match	reference_match	18554.031076	6466.000
STRG.49.1	R1_103_1	full-splice_match	alternative_3end	4664.039756	3900.000
STRG.49.2	R1_103_2	full-splice_match	reference_match	6060.775451	5009.000
STRG.50.1	R2_19_1	full-splice_match	reference_match	53.406033	39.000
STRG.50.3	R2_19_2	incomplete-splice_match	3prime_fragment	20.263571	23.000
STRG.50.4	R2_19_2	incomplete-splice_match	5prime_fragment	95.871379	196.000
STRG.5.1	R2_6_1	full-splice_match	reference_match	6176.042953	945.000
STRG.51.1	R1_102_1	full-splice_match	alternative_3end	296.077739	150.000
STRG.52.1	R1_13_1	full-splice_match	reference_match	498.403392	429.000
STRG.52.2	R1_13_2	full-splice_match	reference_match	218.112848	49.000
STRG.54.1	R2_116_3	full-splice_match	alternative_3end	97.263546	22.000
STRG.54.2	R2_116_1	full-splice_match	reference_match	29.330027	8.000
STRG.54.3	R2_116_2	full-splice_match	reference_match	30.063278	7.000
STRG.58.1	R1_91_2	full-splice_match	reference_match	202.149629	72.000
STRG.58.2	R1_91_1	full-splice_match	reference_match	61.945947	11.000
STRG.59.3	R1_73_2	incomplete-splice_match	5prime_fragment	3468.378898	1514.000
STRG.60.1	R1_61_2	full-splice_match	alternative_3end	87.773400	19.000
STRG.60.2	R1_61_1	full-splice_match	reference_match	53.604099	11.000
STRG.6.1	R1_92_1	incomplete-splice_match	3prime_fragment	3477.319163	1041.000
STRG.61.1	R1_62_1	full-splice_match	reference_match	83.271864	30.000
STRG.61.2	R1_62_2	full-splice_match	alternative_3end	79.963707	32.000
STRG.6.2	R1_92_2	full-splice_match	reference_match	3142.148269	767.000
STRG.62.3	R1_71_1	full-splice_match	reference_match	50.888361	15.000
STRG.63.1	R1_43_2	incomplete-splice_match	5prime_fragment	22.332721	2.000
STRG.65.1	R1_41_1	full-splice_match	reference_match	1943.434842	182.000
STRG.65.2	R1_41_2	full-splice_match	reference_match	180.984970	69.000
STRG.66.1	R2_54_1	incomplete-splice_match	5prime_fragment	469.228155	4.000
STRG.67.1	R1_11_2	full-splice_match	reference_match	44864.692692	12352.000
STRG.67.2	R1_11_1	full-splice_match	reference_match	26727.780514	6196.000
STRG.71.1	R2_59_1	full-splice_match	reference_match	18.185485	22.000
STRG.71.2	R2_59_3	full-splice_match	alternative_3end5end	20.422524	19.000
STRG.71.3	R2_59_2	full-splice_match	alternative_5end	8.567255	11.000
STRG.8.1	R2_72_2	full-splice_match	reference_match	15392.417688	12225.000
STRG.8.2	R2_72_4	full-splice_match	reference_match	22392.507368	13751.000
STRG.8.3	R2_72_3	full-splice_match	reference_match	20320.363412	16846.000
STRG.8.4	R2_72_1	full-splice_match	alternative_3end	17447.593791	8009.000
