1027:2726|e142afca-fefa-405e-9bfa-fd94fbe5fca7	+
103:508|8bd3fe37-87be-4a18-8411-d7696755bfbf	-
1036:1644|05f7ab3d-8ccc-4ae8-8af2-a6a3288530dc	+
103:773|98f4ddd6-f4d3-48d2-9a7e-d32619ce87df	+
1039:1725|7ba185e3-8058-4966-a34f-d24e4d082de6	+
103:925|b612d59f-811c-43a4-8c0c-34d917217570	+
103:928|fbdc94fe-a6d4-4361-a0b0-9413f01a1a63	+
1040:1545|1e43d99e-e5a9-422f-8d13-1239b08e0baf	+
1040:1664|9f0298f8-4d05-4250-9969-a662222d374b	+
1040:1668|37a5877c-0c60-4dab-80d0-6e83291f3820	+
1040:1689|67062232-6d9b-4d89-95a7-983da600d700	-
104:1400|c2f69e87-e41b-4896-8aa8-8b65aba390f8	+
1042:1832|96ffa000-9210-47e3-9c3f-51974709394b	+
1043:2220|ce5919d6-8643-4b6d-afcf-5de89fbc07a4	+
1048:1731|2dc0f44f-d9b8-43f0-a9e8-54dd5c327ab9	+
1051:1651|fc0b37eb-6d53-40ca-baa9-bd3d319a774b	+
1052:2780|e1cb7f59-61cb-4d81-a1ed-1ce19597032c	-
105:306|f5cbb057-0267-406f-bbc2-c60a90b0d4d2	-
1053:2464|b9904ba4-a56e-4d0a-9fae-69e91376dc4d	+
1053:2784|094fac81-d8cb-4c64-8304-d2fd9531ac05	-
105:508|f7f14971-cf79-4b97-9a74-4a78d770c2b7	+
1055:1430|dcc93f6f-7db4-4d91-9c53-a28f7e24b4e0	+
1055:1844|edbbb83c-5e0c-424c-86a9-04ec4ffba10c	-
105:706|70e372a5-c5c1-446e-a110-c86e575a413a	+
1057:1578|1c9394b8-46a2-4a85-a124-7915e8991910	+
105:716|60727530-e5e5-4ac2-8509-28dafabf6919	+
105:741|e1f2598e-705b-4c93-b25c-a0271764d109	-
105:813|db4c2039-b323-4ca9-8f4d-180d9a2bc7fd	+
105:886|ca781825-28bc-4d82-8775-4a734f86aea8	-
1059:1433|b942bfee-0782-4eaa-a887-096997a4842f	+
1059:1994|996a4f33-8361-4875-b2ac-9c720c5a2744	+
105:936|7ec5e5f2-8e49-48fc-b41e-32adf5ecc6d7	+
105:980|4cb2c901-e0c0-4e22-805b-1adc41edac22	+
1060:1998|4b40f44a-b9f8-4af6-9008-9deac6d18aae	+
106:1000|ec924476-ca30-4285-b907-6c5a8ee6c6a0	+
1063:1775|3de31c6b-4b0e-4f98-a542-a72cd6d10943	+
1065:1354|8b58b935-bcbc-4446-abf1-e048aa750122	+
1068:1755|e332cc7e-c5c8-46fa-b207-cf5a6d84839b	+
1068:1876|c3017385-b308-4425-b60f-8dac6b00a1d3	-
1068:2984|e0d4479c-eaac-4302-bc38-566978ee5dd0	-
1069:1674|38c18b25-c5a9-48c2-b71a-b0b01854823f	+
1073:1759|b6cb8fa3-abed-4602-a36e-0b116875212b	-
1074:1773|71dd12c7-1291-49b1-9478-51f9d566c519	+
107:696|ad963d1a-16ee-4a5e-9bf6-d34698ccc9f6	+
1077:1871|82ada5d6-47ad-4926-828b-5460fcf2e4cb	-
1079:1840|dd6bd600-f94a-4db0-a612-1d796df350ca	+
108:2242|1fedd017-900b-46ac-9f07-437eef3010dc	-
1087:1708|99bc908b-6c37-4706-87dc-f37957a4b120	+
108:717|bd257f0d-cb21-4160-8fc3-101c0dbeea90	+
1087:1887|8d011a2b-9f83-4dc9-b7c8-a6563b56e3ff	-
1088:1818|10c693b2-2dfa-434f-9408-05d948787ed1	+
1089:1975|c1acf8cd-d8a2-469a-b013-25a5ddbed99b	+
108:960|45efb5f6-178a-4959-8a41-47ec6333f177	+
1090:1669|0e83352d-38bf-4715-beba-54f40f0c5fed	+
1091:1414|4f3b948d-b0b7-476f-a39b-8291a6acb0d5	+
1091:1875|ce1c6c3b-3671-4aa1-a240-4d01d6c048d7	+
1091:1947|b7fdac06-3ebe-44a2-a10e-79080c0d8ebe	+
1092:1496|51ca9b0a-abea-4378-a718-95f97b16b9e8	-
1092:2958|948d7700-b85d-412c-a347-29bf3c407876	+
1095:1414|5399bfed-e994-41f9-a07e-bc73f05ab7d4	+
1096:1717|61866a66-406b-4d5c-b720-9ecf989ea22f	+
1096:2045|5dcb5f20-cf1e-4308-baa2-b3229d7c5675	+
1097:1919|ec0e9410-f83c-4e56-83b2-6298d3be53a8	-
1099:2415|a5023d60-a2d1-4901-ab98-4f9ebd4fd846	+
109:959|0984d0ad-7bae-4088-afca-1b928152571f	+
1100:2835|57076e04-5a91-43ec-82e5-d86c6338af8d	-
1102:1716|c9ce2ce9-d17d-4376-b0c8-9a136fc65521	+
1103:1705|301906ac-66b3-4d33-b155-26474ebf3a7c	+
1105:2033|fe3d7282-ab76-4f27-997a-6836d51b2f95	+
110:750|7a1cd62e-e604-44af-88af-4c0e5968dfcd	-
1108:1806|3d1e3106-2955-4e44-9071-0f43b1cea812	+
1109:2022|33beee25-5dc7-4c05-9daf-e11dfe7b91e4	+
1113:2244|0d1a111c-8cdb-4a1e-8c84-564f21be32d1	+
1120:1713|bbee789d-11af-459f-b1c0-c018a1bcf0ca	+
1120:3033|0fef9a31-d370-4fc0-911d-6395fc5884b0	+
1121:1804|3e3da72b-6a1a-49b9-97d1-5327fe912bd9	+
1122:1746|a04ccd60-607d-4901-802e-e1de0b47d124	-
1123:1706|afad8d0c-0be8-4a27-92d6-1865d51b46ea	+
1125:1455|fa97803d-e9f5-4c53-88c9-cf3137a0a091	-
11:258|2c914f48-8c9b-45ac-879f-455f31d29929	+
1127:1344|d3671e62-4746-4307-ad17-eac6a1c2f821	+
112:879|32756ea8-bf70-48dc-b5e5-eb2de417c8e9	-
112:901|2d5b9b8f-45f7-467c-a8c6-ee6011a3cce5	-
1129:1978|37f72cde-7739-4f8f-bcbd-d0ba6275786e	+
1129:2069|fc772739-0300-46e0-bb40-f152533b96c1	+
1130:1474|3b162797-2660-4716-b4c5-b116b8fd1e53	+
1130:1712|90c98908-44ff-48dc-80d6-cff09ebd4012	-
1133:2063|f7cf80cd-5460-4c7c-b262-80d9b92d9405	+
1136:2076|de77e3a1-4f0e-4238-8e1e-bab7e7fba745	+
113:714|d06fca07-0c0e-4033-aff2-0582616d1151	+
1144:1719|62a93393-44b0-40c6-89fc-8792b1084573	-
1146:2074|ed2bd41e-212d-4476-9536-713c8213600f	+
114:905|9ec1f7cd-91b3-48bb-b6c8-2aacbd953f4c	-
1150:1549|3abe9db9-e4ca-4027-ae53-e57bfe3d27fc	+
1152:1809|7424761f-29ec-43c2-a247-bbe395b0035f	+
1154:2910|9c4bd488-2561-487d-a29d-976e7cbc99a8	-
1156:1829|5c750159-4f3b-4952-b507-d0c9d822a695	+
1162:2038|0c3b8d06-a63a-437f-b096-efc33ee2c989	+
1166:1587|dfd232df-6b29-4bdd-ab4e-76ce08daaad8	+
116:715|26c06d07-d521-4f0a-b5b1-0364ea0d404f	+
117:1200|70caf7f0-8dde-4551-a21e-efe5f2e0b7bf	+
1173:2140|2fceec6b-9b84-464a-901a-c610ff0a140c	+
1175:1732|5628feab-93cc-41ab-a04a-53cadd38b087	-
1180:1866|a5b130be-1d7b-43b6-ada1-a1ff432991a0	+
1181:2236|68274221-7c8f-4ba8-8ca6-24d756b10683	+
1183:1826|e340b145-d20f-4089-af75-f8951ed634ea	-
1183:3119|167d643d-e133-41b5-8f7f-5e364ee35615	-
1184:1638|565d76dc-d9c1-46fc-917f-d594fa45df3f	+
1187:1929|a4c42516-2ffb-4eeb-9bbe-c870a2a5f788	+
1191:2257|4d30ce61-eaec-413e-8a78-275279aa166f	+
1193:1796|d51424aa-5133-4058-8477-e13535daf55b	+
1197:1973|44dea535-11bf-453f-b19a-e0845a37ab7c	-
119:866|b62ce59e-86bc-44fb-af1e-c229b3431976	+
1202:2381|4b111c2b-ceae-487a-9ae3-21f1255d9466	+
1203:2207|6b6ecb84-5e1c-4f10-b118-f9aabad3835c	+
1206:1786|afbe7645-6091-448d-a17d-4b8ee138c49b	+
1206:1859|97064b2b-51ca-4205-8dc4-d029c77f0d01	-
1209:1808|dd43316c-f89f-4d7c-86bb-06e9c1562a79	+
120:975|4f0c61e3-63ba-4d1e-9e59-2f8bccd4e46f	+
1211:1809|e59fa82b-4bd3-4d7d-ac47-8b01d76abe01	+
1218:1530|6d72d996-b9af-40db-95fb-5222f10e11df	+
1220:2252|603bdd7d-93c2-44a5-884f-478cf46a03c0	+
1224:1841|72544ee6-0176-4e78-b94e-ca9ad8705d46	+
122:496|4428ada5-52a4-4bdf-8f6a-3958b6e488ab	+
1229:2251|1d370547-e5ef-43cb-ae1f-24158591d2bb	-
1231:2036|ada580bd-11e1-48ac-a4b1-4de53bfa6635	-
1232:3153|8d9ba35c-6101-42a5-9135-2f76ec443e56	-
1234:1719|d1cb0c44-78dd-4be8-b2aa-ec4fdfdc7ca6	+
1234:1766|02f107dc-0a61-4ddf-8b70-a1b9972b6c43	-
1234:2326|e38920ba-4246-4c56-a50b-2b68d7a61ac2	+
1235:2306|3996cd43-54ba-4b66-970f-594e692ff362	+
1239:2260|e7461bb1-a58e-400f-bbf5-d3aba4ee98f8	+
123:959|001e1fe8-22bc-42b2-ba60-2d4bb8c0bf81	+
1244:1846|80d3d8b5-b005-41a6-94d0-e65e9b1b7e25	+
1245:2324|5ee3de3a-ca3d-43c4-be02-4124f8a7a369	+
1246:1854|04d33583-0615-4630-af05-7c83c47dbe73	+
124:717|92d9e870-8e62-42df-a397-2f4c191a954b	+
124:720|d752a082-0463-429b-86c6-68c5bf6d7e01	+
1248:1534|d8f02c97-4312-4484-a837-5e670f52fd11	+
1250:2331|556013dd-b1bf-48ec-83b2-a56fcfd8987e	+
125:1513|d22f74ca-229a-4dbb-a665-f33eed6dd728	+
1253:1865|8b1666a3-4f9f-4cf1-9b76-3d14338cb16b	+
125:500|3facbba4-8028-4650-97ac-1cbeea3efece	+
1255:2259|384b1d35-f1d9-4931-91cb-0aef893f7500	+
1256:1413|bdbef502-c168-4a2f-bf2d-91b8944590d7	+
1261:2332|a48ec6ce-867c-4210-b18e-862661723772	+
126:500|28fbc6e0-2054-4bc7-bcc3-d01d8d4a1eb0	+
1270:2068|f0cd5f95-22f4-4013-9e5b-ceacceb88171	+
1277:1856|79b0b17f-79a7-4806-a1da-fdb5372dc387	+
1284:1763|db00866d-5487-4481-869f-c16bb09ed42f	+
128:688|29142781-ca03-4b61-8475-02eb06785cc2	+
128:698|dff3fc3e-3bd5-49fc-bc17-d936f98fd71c	+
129:699|c3a44f2c-841f-4b2a-ad09-1a4c92d3375f	+
129:700|4b6bc321-fae1-4f9e-8832-fd9bb56f528a	+
1298:2091|e037ac68-1dc5-4dde-b1f7-288751d6ae6f	-
129:946|81494017-3721-44c0-8128-536b1b174ee6	+
1303:2431|aec40524-e18a-4ce2-a631-6d14b1542e14	-
1304:2214|f84c8579-f294-48aa-a57c-cfad4e05f16c	+
1307:1870|60af4632-afc5-4c51-87f6-b7f767f0d5b9	+
131:2068|206b83b7-2acb-4043-8c42-408688afb098	-
131:506|e7589474-1a09-4763-8acd-19dd4bf9797d	+
1327:1946|60bc471d-b4b5-41f8-98fd-5abbada9ef6e	+
133:507|5cff1f96-25d3-4c5e-925a-d673de52c941	+
133:773|4beb145b-6f1f-44a1-b522-3960572ec8f1	+
1349:1624|6b22df48-4ba3-4ca2-83f3-68ba187b614b	+
1351:3165|a8dbbb49-3cbd-4e87-92b9-3b11da22b68a	-
1358:1813|e45cb2ce-523d-4172-8f31-1b182c0f04d5	+
1378:3030|5f86dd0a-9698-484b-a538-e943848cae60	+
138:1784|92fd9c40-01fa-41a9-aed0-85d89a8e32d8	+
1393:2018|27aad4a2-6808-4fc4-893c-8bf0020db085	-
1402:2000|a3337dff-4f1e-4147-aa44-cba72a0ae983	+
1422:1552|fbb39453-d0e6-49c4-bf2b-299cb5a04c38	-
14:236|3f0fb256-b93c-4d63-ae41-70c3d921ba52	+
1429:2638|3ff14d9b-6dd9-4363-8a99-4d947746f073	+
143:285|b3822753-9741-4d0b-86b0-349fa2dc6d3f	-
1436:2056|cd743d14-7ea1-4b8f-8c0d-c69c8e9e9b8e	-
1443:2490|999d0851-451f-4623-9806-85ea8b135906	+
1450:3185|a002a6c8-7d71-4842-8c9e-3e33943b4121	-
1451:2235|2164b1b3-f670-427d-bd42-6f8ba8fba2fa	-
1458:2008|69dcf752-d023-4a7a-945a-a0c73868eef5	-
14:690|5e6ed273-3d2a-4d5c-a123-6fdd3a97d486	+
147:351|2df0c220-3c52-412a-aaea-2c63e4b43efc	+
1477:2026|1d71a450-ce9b-4040-97b9-f26430de86ad	+
1496:2587|98f89c6e-215a-4096-ab03-26e6c083941c	+
1507:2202|3024c4c9-6b95-4580-afa8-eb49b87defaa	+
1507:3438|c372953f-8d5e-456b-94d6-081891a0785f	-
151:348|ba2e9959-d1d4-4bcf-87a3-0025d4a4ead7	+
1516:1800|f7819bb5-c5dc-4599-8cf8-b44eee782ba2	+
1518:2472|5aad412d-a24e-4131-a620-74877c9c1748	+
1519:2305|e39d6aec-4711-4edf-8dce-9aee5be4b35e	-
151:994|f9689560-9996-4a4e-881f-b365acfd9300	+
1529:2327|3c5c82ef-3246-4234-952b-8d52259398c3	-
1535:2216|2a8013ac-eac7-4750-860d-121f2912937e	+
1536:2125|828fdf8e-61a1-43da-9ef0-d5f92532c5bd	+
1539:2381|5ec3dcdb-0aa1-47d3-b898-408c78172c3e	+
1543:2160|07765503-9a8c-4a94-8b39-40df6f4cea20	+
1546:2319|1261876b-db05-4274-9449-988030b1b851	-
1547:2814|2fd07f9e-8dd6-4a2a-8cd5-a83aff440c35	+
1549:2955|f5678ebf-a445-432d-82c5-53975e3ed02b	-
1550:1724|db9802f5-076a-4657-9bbb-7eb5efb2c98c	-
1552:2489|7d555951-4c42-4aba-b844-27c7af369fd1	+
1552:2634|bbe1583a-bcaf-4211-9f70-c4cb240d3fff	+
1553:2175|eea013ca-4b08-4e69-99df-1dede1d97fc3	+
1555:2154|2d066127-e789-4bf2-ab6c-f38ce55879ac	+
1561:2276|e5be1b72-c713-4c33-97f8-19e2f3c3e83d	+
1569:2249|b7ff021f-6c58-4df0-9111-b7fb365fb5c2	+
15:695|ed9b79cc-aaef-465b-8129-17255bccb738	+
1576:1946|ac68eec0-acab-4215-a5fe-4aab75a7f366	+
1581:2192|acab7ee5-0725-4d32-a6d4-eb70a9623bdc	+
1582:1797|8af61eae-67ec-497b-a438-e266a6b71393	-
1582:2127|4cd37022-9f9a-4f13-bf1a-3b83febaa589	+
1584:2257|7660ff9a-f993-4f8d-ab04-b17e4a85d302	+
1592:2507|066ea0cd-ce17-4bf6-9a4b-ef9032ec9b87	-
1593:2190|2c7d3176-b85e-419b-849c-099a4654f504	+
1593:3237|ebf75f0e-fa69-4f7c-89f2-cbd1458e43b4	+
1593:3243|f947e9fd-9c9d-4d75-9cae-d8f6783cecf0	-
1598:2225|f0913904-5bb2-4f1a-a628-3249b7412243	+
1603:2791|97eecab2-7226-4574-bfee-d4e976ba1b41	-
160:533|9d25f086-423e-48b4-ace1-ef4628ef02b7	+
1606:2538|2c00c334-c6db-4a74-81dd-2aa10c6e4449	+
1618:2262|6aff3604-0525-44eb-b819-8009d47d0ea8	+
1627:2180|4408dadf-427b-49b3-b4ae-8935e423b057	+
1631:2895|426c370a-4b35-4948-bec1-4551747eece3	+
163:733|02670552-4982-4e0f-9556-10471e1ae697	+
1642:2144|a40c3f64-3823-4fc8-b5c7-7a687c747fd4	+
165:639|b6c34cfe-f6de-4890-8a9b-9633d6c68690	+
166:329|2cb0d4e0-854c-4f68-b593-c564f905f58d	+
166:589|24c85904-9709-45ab-86e6-d2e2af1834cc	+
1669:2663|b01ffa6b-3ce9-403c-9663-5318cb462f4f	+
170:1104|e333a7f9-842d-4418-8f35-666e27ff0944	+
1722:2051|43762437-a168-4c4a-9ee4-03f410983486	+
1723:1988|9874e934-93ca-466e-aec3-2b52ada7bb64	+
1726:2344|ac7334c2-89e3-44bf-a635-f3a833167f09	+
1731:3079|0c3b65a0-b624-4270-b695-95f8947b124e	+
17:698|725ce334-7301-4c9e-85e2-6ae9dbb4c7aa	+
178:330|3cd10674-98d1-4ad1-9a61-761aec93f769	-
17:891|700a5dd9-b9c3-4faf-bdeb-1cc43313857f	+
179:809|74ac6c90-917f-44a1-9ddd-85a4e3d2bf28	-
18:1351|eb9d9b91-ac04-4f48-8f5e-df409580d6d8	-
1839:2802|f68a84b4-4e15-4bcb-af0c-57e00a316808	-
1860:2443|e2ab7e1a-c5f1-4f0a-ad9b-81e6c118b9c9	+
1874:2712|f3e0c586-542b-4db0-ac59-2608120a147e	+
1876:2594|177d100f-af60-4934-8a35-33dbf2f6228b	-
1886:2592|d2701b24-654f-4362-8a68-b18419274b6b	+
18:890|2c3a1c6f-a602-4d5d-aa60-cac8a8b2cd91	+
1889:2294|191c5d65-6799-4e55-ae4c-5ea03d056fa3	+
1892:2803|742f5a4a-7384-40b8-8ab0-245651f8740b	+
1913:2706|ac78332d-042e-4cf7-b012-0c025f88ffb4	+
1916:2519|90f4c290-9844-45c6-b8ee-13458e062043	+
19:199|51fda107-0ee8-46ed-9927-00ebe1bd9222	+
1922:2852|beae660f-fded-409b-a3f0-b6eee8bc3bfd	+
1929:2488|6e767798-3b26-4772-9e87-c5b028adbe80	+
1933:3665|5afe3fc6-b555-4f5f-b136-6351acfeecb0	-
193:771|0a60ea7e-8356-420d-aae5-3bd0b86a869a	+
1941:2601|91cb3d9b-7b8a-4009-bc93-4f0e4c3b0b1e	+
194:815|bd7e07b2-418f-4a9d-9bab-76f7a014cedc	+
195:330|0b6fdf0d-beae-429e-bb2d-751ede411662	-
1954:3754|64969cec-bb50-4bcd-9a2f-aa6b50aebdb6	-
1955:2374|af9f2878-ce62-4375-8973-0285f322ad8a	+
1961:3759|b1b9ccb8-596f-497c-a942-fb3dc6b2255d	-
1974:2630|7d19e641-cca0-41b4-80ea-0ab0f18e6ec6	-
1975:2498|4d54d5fa-a11e-4dc6-b2ca-c8faa11a9e3e	+
1982:2283|359d9bb6-2720-47f0-817d-277fc967dda4	+
1982:2767|c468f74a-207d-44fb-aa0a-b74103760aad	+
1985:2435|2f2998f5-6034-43cb-bbfa-1edbdd0d7ea1	+
1986:2692|f54c8635-8f02-4f6d-87cd-c2b2b611174a	+
1993:2824|8d062f4a-d656-46ac-a5d7-4da187fb2a92	+
1999:2777|fda4509c-69ee-4dfb-a4ed-0afd56f8fa18	+
2014:3872|fb64eed8-4269-4762-b62a-a6b6d2e4b96a	+
2032:2977|7e05f227-d285-4405-ab51-86f222f7573d	+
2036:3898|5e94c487-1284-4fc3-a445-31cdee86964d	+
2038:3899|d7a951ee-06a7-41c6-b0fc-90aa83ebbbab	+
204:2119|904add4e-7ce9-40a6-a6ec-26e68dbf8212	+
2043:3894|4d4ebd77-b1fc-4fb4-9ee4-03156bafabf8	+
2046:2888|3687da8c-1bb8-4d73-8b87-5bb74ef0d65b	+
205:1027|75f3ba7c-ef2e-4695-a72e-0096b07e8fac	+
205:1881|ff1cc61e-0d95-47a7-b0b5-a891de5e6994	-
2053:2852|db0fec6f-fa3c-4b76-a596-f65fa167df0a	-
2070:2852|87f8bd5f-107a-4862-bad2-c81239e7271e	-
2074:3172|2b04b25d-e24b-4f2e-b590-b56966d5080c	+
2083:2566|643d612c-b1f1-46c7-ab02-d7418f36474d	+
208:915|e30bb338-d58b-406b-9450-491d392823c2	+
210:872|f2fa5243-39da-4615-8ec0-d8350d104112	-
2117:2268|3f2ba86b-852d-4de5-b6eb-59bd6b9e322c	+
212:489|84219f20-cbdc-4526-a8f1-5bcd6ce58582	+
2167:2555|0563a23d-9651-4748-91aa-4532a24ed2d3	+
216:851|e4c982bc-b899-4653-838d-aa69e1c4ba40	-
216:968|ce894a05-ecd7-4c09-986f-4fb9649c4714	+
219:584|b35af576-948a-4126-9ced-9e249789a103	+
220:583|b91c1082-bd8d-441f-a8ca-cae3e22e9f80	+
2217:2885|5e02566b-3733-4954-87bf-0a1c438db704	+
226:735|1a59176c-1468-4717-831c-51e8343549ea	+
22683:23258|12a3968e-298a-4635-b6aa-6f9af124b5e8	+
227:365|6e3f200d-f76c-48e4-8bf4-4763c6520ff9	-
227:501|4bdc0404-ee38-433e-aa4a-2c492995a217	-
227:504|e6e424d0-48b5-47d6-9d88-eb7f94919385	-
227:829|78dec372-609e-4998-9bb6-18edc75f651f	+
228:496|01929d18-c03f-44e9-b649-3e37e8fe9b52	-
2286:3360|89294cb7-ce9f-43f0-a8c0-b0994b9b1da5	+
231:497|3c480fee-e474-4110-b70f-4ab26b72fad1	-
231:502|1140f7f0-fcf0-4ea5-b922-9ea7290085aa	-
231:508|d6e942d3-2de2-4997-a91e-7db8e3a201fe	-
233:504|d20ed0a5-d41a-4833-9249-71a54dcc2017	-
234:373|644ba912-1fc3-4a11-b075-7200e393da74	-
234:379|c97d1d55-1d98-4d57-b754-0fff1d50842b	-
234:499|06e4e5cc-c6ba-450a-886b-bd787edaac8b	-
234:500|c1c4ed46-afed-4c0c-bfcc-feae89839b7f	-
235:503|cc6276bc-27e1-4983-a7d2-c08838c83b93	-
235:508|8f4a7951-80ce-4ff0-b044-726521df312d	-
236:503|866ebdf8-b873-4084-af13-790e1a8d58cf	-
237:501|475befca-b153-4f58-96ff-a23601b27b27	-
238:382|ad80e248-86fd-423f-a942-ea87a4d98879	-
238:501|8a071119-0871-4d20-af1e-986db1e45dd9	-
239:516|bb43b308-43f4-490f-b289-f7f66696485b	-
241:391|2e013bcb-5fba-42b2-80df-ea6f8bd48b64	-
242:513|33283b58-f57c-45f6-8b4d-efa817a445db	-
244:382|8b1f6aba-d221-49ef-ae77-b068edb0653a	-
245:513|efdb6dae-3fda-4c82-9384-60d67d41ee83	-
246:399|f1be9b20-b9a0-46f3-b3a8-e656a500a61d	-
247:1059|743afd6e-d48f-47fd-80d6-e5b67920edfb	+
248:440|5b553228-7bd6-4e92-8895-0cd252622db0	-
249:392|f3d7b439-8d9b-436f-9ba4-fd0e6fa4e106	-
249:525|cdd98869-273f-4283-bdda-e5e1e11b057f	-
249:954|a4e830ee-ca2f-4404-83f3-39c74eb08e80	-
252:487|0ffe48c7-49f8-458c-b043-0ee0cc297c53	+
254:1118|3783be40-86bd-4951-bde2-7d4363f68756	-
2548:3781|5db25cbc-c550-4dd2-9882-c5dd43fc4c9a	+
2557:3136|c2d31ba5-3781-4f4e-8873-0c18499e569e	+
255:976|fa739039-562f-4756-856f-001b91f61081	+
2618:3743|6f93998d-5e5a-46e2-afee-64a6f6d0e80a	+
26:609|e707a995-a86f-4f81-ad0e-a82530f075b4	+
269:835|22939c99-d05a-4a38-a874-504d235f11f6	+
274:894|76063dfa-9a98-421b-b97b-5ad2e23e9a5b	+
277:1590|ac3384c1-5fcf-40ff-8dbb-0540ae3d5a13	+
278:1374|35b9103e-4302-45fe-8e2e-36ca79f7023f	+
2795:3592|77cb1ed0-eb4b-40cd-bfb5-40e29f49fbae	-
279:859|d16e537a-fd1a-4e93-bfd0-6f5b4550b567	+
2833:5494|d2c95562-7dc0-4221-ada4-0e56cbee9c3e	+
2849:4241|3d66133c-74ca-46cf-b03e-04b4fbec219e	+
286:1086|52dbf252-1db5-4a6b-8d0d-97fb1adb207d	+
289:481|19f31a24-d95b-43b3-ab79-85637dd605eb	+
289:911|23d6fea7-c538-43d2-a774-1ad9c037b10b	+
295:430|0b3d60e4-597d-428e-a1c5-a6875ce88eb7	-
297:631|29c5df93-6178-4079-ae56-3d1f1539842e	+
30:205|35475c97-3f05-4ae7-8dc5-9281d26b4793	+
308:1167|09f59f4a-071e-49c2-81fc-4c25627f6b18	+
310:1184|f0809c59-54f2-4948-920a-61750b3ca24a	+
312:765|5799376b-a341-4429-9132-56f4148b10f6	+
3129:3761|d8f07f33-7ef8-40cb-8594-256c6876051a	+
315:798|1a83c04e-32f5-46fd-a628-8ddfaaf19eda	+
322:1768|a980093a-83c5-4840-bf43-22c1f8f160a6	-
323:1117|268862ea-1d3f-472a-9079-6b197ff39ea0	-
323:529|b5f40821-439d-4dbd-83fc-bcbad3f6a538	+
326:515|4b54d7ab-0c7c-47fe-a4d3-d64898e93efd	+
32:684|cfce8f17-fa49-4889-b0bf-91efa870800e	-
327:530|0c23a864-295a-4ef9-b888-ae287b441bf3	+
32:873|93b64d66-022b-4e99-a003-15034c03e55a	+
329:928|8b0c54e5-af1c-48b7-9b6f-df12eb95897e	+
331:751|7c9743a3-3518-49ae-b506-199a05008106	+
333:1257|cf55d45a-9ea3-452a-ab5e-38972e599ec7	+
337:1001|4106290c-fc22-4033-a32c-eea14d441027	-
33:837|204f5dfc-7e66-4a19-9c51-08f26cc3605e	+
339:839|25fec2c8-d454-410f-b0a5-2aea2b717e37	+
340:1271|e815c342-8d1d-4041-9d65-01516d0005cb	+
34:403|2a48bcb0-d547-4b1b-88a1-a149d7cb2e0a	+
351:1140|15448d87-4fca-4ea1-bb48-a256d40e7a35	+
351:548|0536d5ce-0f01-496a-8a65-59315ce4a80a	+
352:1123|28b86fb0-88c8-4048-8a03-50a8b85dd203	-
35:385|6042a73b-f616-4637-a4fc-8556fd75eaa6	+
35:863|171c6b74-fe65-4f29-937c-a2525902d14e	+
3591:3927|58f7f6a1-aab5-4e6b-971f-6c4b15797ae7	+
360:1086|4dcfeacf-c310-46f0-87da-13cfc89dda88	-
360:929|3fc4b38b-f3bf-474e-997e-1d532f251da5	+
36:185|4366b565-a0f5-4030-beac-6e430501624d	+
