1625:2516|350f3650-0cdf-46a0-b1b8-27b011f20538	-
162:663|2f67256e-b7ea-46d0-88eb-f438b5442870	+
16479:17408|44c591c6-28ae-53bb-808b-fd18a784aaaa	-
1651:2739|bd78aff2-7947-4453-9cd8-5454deb24291	+
1658:2118|2e341f52-03d6-495a-9763-148b367bac6b	+
1667:2160|b583866c-b9b8-4136-81ce-56bd885a531d	+
168:753|76058dd7-229e-4673-aebf-db851ac2dadd	+
1689:2179|a93ac14e-bf7c-4cb6-b8ff-37af8435a6b4	-
1690:4155|afa092f1-2291-473c-a8e1-8cacdf199562	-
1693:2992|6f721300-751d-4c2c-9050-eb11a533051f	+
1711:2618|de9edf60-e888-41f0-9403-7a2b0e1cfa5d	-
172:602|fa726ca7-06aa-4987-bd62-c86cbc5a2877	-
1734:4117|9b29e70a-ec96-583b-ad57-a2a1f4a7a128	-
1765:2710|be962032-5ae3-4944-9b8f-d986da8a57e6	-
1768:4261|463b3a7f-bffe-448b-878b-7aaeaffbf934	+
1771:2259|087f2931-9a6b-4653-9da0-634ae4e4187c	+
1782:2224|63cb11d1-f191-443d-9227-ffcc65e3db3c	-
178:670|49d83c07-2b2f-4606-8f5b-ad1e5aa419f1	-
179:1270|4bfdbb0c-c596-49bc-92e9-9cab07a0082a	+
1808:2381|42a6b9e8-5a83-4de9-b383-5c13fd909544	+
1818:3261|62d60806-ed37-4809-a065-afe493e61ee4	+
183:771|250dc17c-fc03-4fdc-8c50-c7bcc6a8849c	-
1847:2523|27f6d141-21a4-40de-8845-09391e05044b	-
18:485|c5c0a573-e5c8-4eab-abff-bfe109ebd01f	+
1870:3726|56783ff5-c428-429b-97d1-cc3f71d9a33f	+
1903:3939|9a01a45e-72fd-4601-9fa7-968ddeba9752	+
191:669|857598e6-2cdf-4cd8-a70a-4b0663393237	+
1925:2471|bd645377-4059-44ce-b02c-a7f18320d871	+
194:1280|224dcffc-840f-49d8-ad32-ecc51fab0399	+
1947:2451|50e59133-923a-454e-9af7-8a03466548f2	+
197:2659|43d792b6-7fcd-4d6a-967c-885333c1a29e	-
2013:4534|c914f450-aa70-4f93-a4f8-86f82c45b0d4	-
202:2227|c31ff9ff-becd-4e42-8bd7-02d6419bbb4a	+
206:663|54131d98-411c-41e7-aef0-f114f4c47853	+
210:700|b0cf07f7-18af-4ab4-a75d-71ce725da1ca	+
214:1651|96941a72-ba54-4d1d-b42b-865bad0f3868	+
215:401|ddba7690-bc49-484b-a50e-f845d166748a	-
2164:2640|6c5556db-dabe-49b5-99f6-a47a4159fd25	+
2217:2680|10cf8b0a-ac74-43fa-9a96-f861b7f7d064	-
2229:4260|52d496b1-ec61-4b6e-b2db-48e432eb05fb	+
2233:2690|8181bd7c-1fa9-4b1e-9dda-d7f43a8263be	-
22:572|d89616ac-c818-442a-9699-4ecd48b110c0	+
2296:4725|e58c7b53-429d-51d5-9f49-ecc484d0cc61	-
2301:3870|38f4d0c6-6aed-4f06-acab-f1e92896f1f5	+
2340:3336|223d400d-f2a1-43e9-9949-550046aaa12d	-
2364:3424|9e4e4f5d-df51-4ba4-b7b4-04dbcc597502	+
2374:4412|6c1acbed-71ad-47ca-95f0-ca62084e80e4	+
2385:4439|af02af48-b4dc-4daa-8bad-57104ff05e4e	+
2402:2878|47c47054-08b1-4184-942b-3cbdfd0fc286	+
242:796|7f402ad1-4414-4175-831d-4a4352e0ada3	+
2440:3011|8f8657bd-752f-48bc-b19b-5fd527f763b9	+
2450:3905|901c14ea-8d95-4123-8d3e-b13b2b5d654e	-
2503:5050|9e821cf4-0b3a-5db6-b3d8-b0f53f93e43e	+
251:725|ff2dc18e-99ed-46c5-8b42-031b95cd3566	-
2525:3095|2dc538bc-9d2a-42eb-b478-456e8d60574d	+
2530:3014|dcbbc1f0-90ab-4f3a-a890-0b811ddec3ec	-
2561:3343|1cf2e876-cc7b-407e-984a-5010be0441d8	+
256:397|04b604dc-f7d7-4159-985d-c065ce57bf65	+
2597:4556|ea6e56af-87b4-428f-bd9b-965a5ed75557	+
2628:3201|ac7fe080-0467-415e-bf8d-40cf1db52b23	+
2664:4104|4d82f70b-8bf9-4682-b818-8ce67ca9aa87	+
2673:5132|cc2bb47c-5a6a-4361-9287-4bb97dab38b4	-
275:1057|15799084-61f5-4de3-ab6f-4503d9711c24	+
27548:29990|9c314e77-0dde-5230-adc0-f2ba14287190	+
278:888|996271a5-0583-41bb-ad47-3ef40b0ff084	+
2806:4841|9d07cf1a-a78e-4b44-a1fc-a7f681f56023	+
286:1254|9784b75d-9906-42a7-9973-ecba71a342a8	+
291:822|e774ffd5-2a6a-4030-9dca-012bc968368c	+
2966:4426|eb3afbe5-4abf-4e5a-aed6-3381bd851df6	+
303:882|49b50b99-e672-4120-9260-d8c10e460ae9	+
3152:3691|52f60455-59ed-450a-8c78-d69e3e07cefb	+
31:603|8388afdd-1ff4-4db5-9286-21bd4e76d0f7	+
3167:5205|7dd913a6-2514-489b-898c-8993dec161d8	+
32:515|43343030-8e1a-4847-9365-76529debe58c	-
32766:33902|8347f268-6cdd-5533-88f1-3a3c9b578a82	-
328:2359|3242dba7-c432-4082-8a73-2329c73d7639	+
3316:3802|57b11fc9-cb41-4d50-8308-f5738e8c836f	+
3320:4893|1fd75414-36c7-47cd-b22d-65b9abc1cd4e	+
3356:4797|f5fe2496-603e-482e-a45a-6da54584d44b	+
3438:3832|5fd2e2b2-ac27-4e3c-bd7e-da3e306f92e4	+
344:809|4659400d-1ee9-429c-80fa-1278fd774562	+
346:944|560fe29e-a4b6-4875-a7fb-1d65aa670362	+
3516:5549|0f1e72ea-abc2-4e30-881e-fc37733d87e6	+
351:796|f8f724ee-be7f-4de0-be5c-bf81a368fcc0	-
351:917|a0bf9a14-ed6a-4b95-8ba4-02e54b093402	+
354:988|1f4a8491-2804-4756-80cf-2eb1a95b2535	-
3598:4871|e8036de6-1e47-47fd-83b4-dbeaeefc0796	+
360:937|a19c9f46-fbc0-4425-81c0-9ceaeec1287f	+
3632:4106|8f01105c-3128-4b3b-b777-c20a764220a8	+
3711:4291|74b8e74b-dcde-452a-88d3-f15e28a44555	+
37:533|5fa6539f-1b59-440b-8093-fc6132f86923	+
37:670|7d062f63-7370-4d23-835a-926bc2b68805	+
3813:4293|76b82cf2-1825-59f5-b0bb-b9bca0747b62	+
38:1868|c2940e30-ccac-4bd7-895d-a56f06b0ebe5	+
38:2075|def6d38d-c5d0-4e26-ae27-96257774b3bb	+
39:307|40ae5fd7-8e6e-455b-9185-c86687fb82bc	-
39:518|3fbe50f9-2283-4dd7-a5dc-c90ee352efda	-
39:526|170d779a-1c0c-4ad2-b259-e8e4fe3f85f1	-
39:552|1f570128-96d0-4d12-9fbf-394a577e331f	+
39:574|c78188eb-9703-4412-9633-5140b87cf5a0	+
39:615|6803229b-0170-4057-90f9-8ace433577df	+
39:626|dfdfa138-ed3e-453b-aa33-7062fe0d896f	-
39:748|182888b5-4304-4cdf-baae-c8dde818aff4	+
3977:4556|c9d36e98-d3c0-4f81-aeeb-146a801a9448	+
402:885|c70b9e11-e081-41d3-99d9-9ce37b89bc60	+
402:897|fb2dd267-52c5-4fb9-b5ea-1144f15e9001	+
40:436|cb0ca8b6-e9ae-4c7d-875f-a73ecf8f2eda	+
40:524|53306977-e5c6-4a88-8c91-360596d4fcd5	-
41:503|ad656e5e-a66e-4f61-bd03-fc818229a0b9	+
42:2079|77cbaade-b8db-4527-b5d8-19971bd6d585	+
42:274|f2b2c1ec-1bff-4022-9d68-436632029806	+
42:521|71ed7bfb-f74d-4b5e-872a-067e1ae0b10f	+
42:522|1da22a36-5a9a-4fdc-b949-60ee9151b969	-
42:524|b2b87f66-cfe2-4be4-9272-1416c1b98dcd	+
42:530|e347e74f-9c8d-4527-91b6-f4ebb54e3abb	+
42:560|abb05aa0-0ae0-4269-8330-252af5ee3cac	+
42:581|6ea3be3e-3444-4373-a860-961ccbce3db0	+
42:590|34ace14b-c568-4c5a-a4d9-16148805f3e8	+
42:620|bac26ed4-862b-4b72-8bda-9b6e19e71f8e	+
42:827|b8048a22-408d-4696-815d-bd125e111bdd	+
42:830|89bbcfc1-e66e-4ef9-b167-c94828008a57	+
42:984|f220a7e6-0041-4f01-bd7b-f5f9f5fe99ce	+
43:1098|42b91077-a5e4-4e6e-ba23-79effd9714ef	+
43:1208|14fb1ac7-72d8-4bcd-99b3-6b94ce794715	+
43:2032|170b9ac5-1b28-4ac2-8adc-6a9d0286c20a	+
43:363|8e759abe-2ab6-4f84-a393-966e3660bbaf	-
434:920|50a3d021-1d61-4e56-94b2-98ba52d2cc8e	+
43:535|075e9b9e-9743-4fba-8ef8-6c4c224da840	+
43:536|523ef1a7-6047-4b64-92af-b580149774e8	-
43:607|43ded1a4-98a1-40d1-9d3e-15fb7a0bb587	+
43:615|9a74e51e-9579-4245-aaac-b53bea384a15	+
43:752|7c20d0c0-ce9c-4a41-ae43-634660e676ff	+
43:876|4522d15b-f61d-4cd7-97e4-1c5f30fc2d3a	+
44:1208|543fc659-c266-43c1-a4b7-1bc8fa609ee9	+
44:1230|f29878ba-974a-43d1-abe1-9aa1c1efd02e	-
44:2085|4f84f19e-d5c5-4ad5-90ea-254e00090545	+
44:408|42a4ee66-85e3-420a-9cd3-5ca25c7fc164	+
44:575|1b3fc7df-1988-4016-8327-b39a02d582ee	+
44:587|b8f051c0-edcf-4f81-b604-f3feaa4533b0	+
44:624|f0590b21-71bd-4aba-95c4-2b84ca88a4cd	+
44:626|d19f39f0-dfc0-4a69-851f-9a61d2f63287	+
45:1135|f8cdb9d1-3345-4b5e-8705-8f58f63d47f9	+
45:1250|ec4cda52-651f-4f8c-807b-a7362e81eb43	+
45:296|60ad268e-530a-4dfb-a480-d76cd37ddcdd	+
45:371|ed5af710-3cde-402d-8047-78a95cd729f5	+
45:501|659f2e86-48bf-4571-9721-540b9eb593fd	+
45:524|f57f64b9-28d1-49ec-8864-ef66ceb1ee08	+
45:528|51cf1b9e-4b0c-4b14-b52f-ef3acda65803	-
45:536|624fb2cc-ed99-4c39-beca-6acca5572746	-
45:538|4b2075cf-3f86-43ea-a869-5d70351cc6b6	+
45:557|4eef8683-cd04-42a8-b96c-842c6c312116	+
45:579|9e06faa4-cdef-454e-927a-fd240f1c913d	+
45:581|568c6be5-1d40-4e9b-980e-826e7bb4957b	+
45:581|cbd0c9fa-c810-46c5-9100-a76f3f0b035e	+
45:604|0d1c4003-0cc3-4697-b75b-136e0fd69950	+
456:1003|7d78051c-ffd1-4b35-813b-808416b69d8c	+
45:620|0a76772c-4b49-4022-b692-19be35142b9d	+
45:620|9260419a-a6f3-4d52-a4ab-3524abef63f5	+
45:624|56963e2e-7e6b-4ddc-baee-59ebcb7d40aa	+
456:989|42c890ca-92fa-425b-bf18-48fde4c6b356	+
46:1007|e7fea89a-d5eb-4289-b7cc-bd9adb157559	+
46:1101|b9094b8a-d9be-4170-9f14-a04d7c393de6	+
46:1158|da2591cc-65e2-4fc6-b65b-782aec608ecc	+
46:1427|fe757183-9fcd-4b03-a4c8-bc2bc8a79dee	+
46:1494|3ccb2d0d-f42d-4e96-be6d-3e0e8529ecb8	+
461:928|c8ed0e73-edfb-4865-815b-6fbadf8cf3e3	+
46:2140|8bedd40e-0cf6-4fdd-b1e2-86ee23aa1362	+
46:236|6ce64dc5-b9ad-4bcf-b208-0fd84d4ac28f	-
46:4069|a9fc3f2e-79c8-4c1a-8e8f-f99ae0c70a39	+
46:406|d9ffbd45-5e9c-4ac6-816a-bfb196355fb2	+
46:507|478e5f2d-6e1c-46be-a26a-3243a7d6112c	+
465:2346|19c92bd6-7fa1-4854-9694-eb91f1ff2a9e	+
46:526|12c5d467-7ebf-41c8-a66b-6d3e67ad65d6	-
46:529|eb07c218-a44d-4329-a73d-9ffbeea33574	+
46:532|a830fdf9-3a1f-411b-a095-fb5196e4f803	+
46:559|90855f6c-5de1-43b9-973f-335174df5f89	+
46:590|121e1106-82d6-46aa-8892-c475f8e98a39	-
46:594|267f558d-fe11-4421-9ff7-479c23d31d71	+
46:621|a71b21dc-525c-45d0-9cb7-7f207b4ff857	+
46:623|7627d2b2-2968-4d5d-a323-5d78ddb8b649	+
467:1148|6d9e90c6-aaa1-43bb-abb7-98d770209f3d	-
46:861|af66fdd7-ebce-434f-8425-b0a87aa5b080	-
468:757|59ad8cf8-6e91-4f01-9bbe-753ba23b68ce	+
4709:5197|9fd5c215-693b-4b23-8186-266722062154	+
47:1087|aad87574-0d0c-45d3-add1-a4c1fbc61a72	+
47:149|d4906e05-36cf-442f-9538-416c897de1a6	+
47:1501|35a4a61d-2545-437b-9fdd-89d35015b9b4	+
47:1508|da612575-4d08-4bb8-b9bc-05e003ed1155	+
47:1888|598ee204-a63f-42b0-933f-286730990196	+
47:2056|c9b6cf3b-4be7-4752-b4db-c8b255c43449	+
47:2070|7dbd2a67-d432-4be3-83ee-fb353953cd4d	+
47:277|e852e040-2ad7-44c9-a5ba-787d4ea1742b	+
47:3366|b28019cf-b12c-4438-96ff-7ddd167ee0a3	+
47:433|9d186af9-70c3-44c8-b961-ee9253dbc2fb	+
47:508|9ab0237f-c2a4-41ad-b5a3-67d65c35e890	-
47:515|143f9d64-8f5a-4769-a9ba-adaf28aaeb65	+
47:515|5e2f752d-97a0-4025-9da9-5c8b75932315	+
47:516|27866512-74f5-4390-8ce6-cb3c1697568c	+
47:517|446b3251-3456-4925-be71-116474ab3874	+
47:517|81bc3229-5f6d-4fb3-a940-f4c4b6cc6e9f	+
47:529|93d96d3f-6abf-5c0f-b23a-c85222c4c03b	+
47:533|e237191f-eff7-4584-967b-b1a0ede3e0e6	-
47:544|bbf31b67-6f72-435d-8cbb-a901237c1d8d	+
47:550|fe70c76d-e1fd-4195-8ba9-baad14ead018	+
47:552|ec9fe732-0b6b-485f-9777-f0ff8d862f30	+
47:557|13de1f6c-48df-4b91-9633-c41d849e4cee	+
47:557|5c4bada0-42d0-4c3b-9fd7-0711be30306e	+
47:573|8c05760b-b46d-44eb-a407-80901c23acfd	+
47:587|0ac9a0c0-d272-42ae-8321-2f49450f7293	+
47:587|1c1ad639-6dcd-4e4e-842d-75bcbfab84af	+
47:596|27c1a302-4f80-45d0-8076-5ab34fb10877	+
47:601|262b275f-f17f-49de-b460-a4f9c02438f4	+
47:623|31b56ca2-36d5-49af-bc89-8f4eb367fcfe	+
47:624|aafb880c-5ec8-4291-a061-fb2ef2f0af25	+
47:627|7f089d23-0368-4ae7-b718-a1c3f0f55380	+
47:641|547fc6ed-9d97-4579-b6f6-5d735829958b	+
47:648|4dfacf05-f45d-42c4-ae8e-d7f491edc896	+
47:702|6bfdae49-3149-4d31-bcfc-28ddc661a8b7	+
47:721|08d98213-6dc4-4e38-9e44-7d3bd741c773	-
4781:6170|71faf02b-79a1-4066-a721-61079f275235	+
4783:5215|d8f3ed6f-29e4-41f6-b55a-eab664eaf91f	+
479:1436|cc088592-712b-4dd4-b434-0fdb7dd3e229	+
48:1038|52dfb2f4-42ac-40b2-826a-0fa50ec405e0	-
48:1130|9e298fd9-2311-44c7-999f-ec570a086564	+
48:1131|1fd98160-0c4d-4e24-b6f3-025e1fe01bf5	+
48:1142|15cecd33-53fb-406a-a5bc-6bec1e0aa250	+
48:1364|69e83d65-5eb7-4dff-bee7-f5cd2e2456e9	-
48:1490|fccdcb7b-f479-435a-a418-99650f697684	+
48:1639|ddbf1ccf-2360-4cc1-a977-1827ba14e1f0	+
48:2082|a3e32170-576b-4613-9e41-2069c435e8a2	+
48:2088|716d0aff-2981-5e18-8e6a-058f35f2608a	+
48:2094|a9ffe889-ca25-4e0f-80a0-c1c7a5b03717	+
48:225|6bbcda25-d1f5-4ffa-9912-2d4cd7f27561	-
48:367|1c75193e-e04d-43aa-aea6-9e45afe028a9	+
48:390|357c0654-752f-47cd-a431-8b297b3af483	+
48:390|a6cb2490-001a-48fb-ace7-44678bcf6d8f	+
48:451|bf464e99-c5db-4767-8c20-7d5570ea6bf9	-
48:479|4ecbb03e-4062-42d1-92a1-3c6a85582a7a	-
48:512|7cb8cea9-ba4f-4997-bffa-3aae2a103ec6	+
48:514|2dc64f71-cf7e-4f41-9f4d-39bf2af467fe	-
48:523|dc02b176-84dc-4cd9-a582-9f66b2b3cde3	-
48:530|86fb2bc6-6475-4a19-94b0-df87223d03df	+
48:538|08cefd41-e104-460b-892d-52bb9a25ae7d	+
48:538|f7d414c0-b30d-434c-9eef-2d551b6828c3	+
48:551|6eafc647-bb26-4c1f-b60e-36deb128fd1c	+
48:557|8b772151-cb44-437b-a881-d83ee9cf5809	+
48:563|c81ea8d4-f322-48c8-a231-4fd590631294	+
48:566|d79bf469-1ab2-4990-8719-f0b9efa469e1	+
48:570|e31b3348-c354-425e-8532-f74211a6ba30	+
48:580|e27b964b-49b7-43ed-986b-163df094d7ac	+
48:582|013a31bc-4a02-4b93-af7e-d63678dab06c	+
48:583|0586d19d-7d96-4edc-9eb7-1baca51d3528	+
48:584|a6411f2a-d02e-4523-a4d4-3f259eb9a8f1	+
48:589|37b21ac9-aee8-4355-b363-6914cf7effc3	+
48:606|171f4852-2d45-4aea-90cb-faee83f727a3	+
48:608|d2011385-1a4b-478e-b5dd-ca0832814606	+
48:618|a52eea50-1957-4d17-8d52-ca8bab21b4bd	+
48:623|cdae974f-f61a-418f-8ac2-0100e2788063	+
48:624|5c8dc7d6-e084-4761-8908-7402faa71e1b	-
48:624|8e1b5e93-2351-4e4d-9005-41a06de7f4c3	+
48:629|78d820bc-6857-4961-86a0-5a3e0cc44294	-
48:631|96f707f7-34ee-41aa-8857-a41809ec8a30	+
48:634|3659de2f-cf3f-4011-b195-6d6c1bab6760	+
48:639|c077343e-f4a3-4536-8ce3-7921e1e213b1	-
48:641|af056483-8610-44de-b7a1-3a406006b1b5	+
48:652|384a4c88-9f85-46be-8ec7-73f47eeb9f7c	-
48:667|9b1ce5dc-57b9-4186-b5ad-ea95172830c7	-
48:672|c0ed4d5a-01a7-4dd3-afc6-98acc53c9a30	-
48:710|30b2d832-e174-4f64-8a7e-fc08310604f9	+
48:840|e28dc679-23c2-45a2-bd65-fd7006501f98	+
489:1459|190d9aea-7010-4d0e-aa6f-67166b75a15a	+
489:976|08665a58-a881-4254-b5bf-f6794ada1f4e	+
490:1030|a5bee0c9-0b21-4468-9139-cf2aa7c75a39	+
49:1025|2c2f26e3-2478-4542-8de7-ee2df420b287	+
49:1107|77e9796e-c104-4bd6-974a-b315be7b0302	+
49:1215|0054e44f-cc3b-4a23-9b61-9e58ddcdd05e	+
49:1226|b4102536-72c2-4422-88a5-64b40c218097	+
49:1497|ff280c3b-de9f-4e33-80c0-d8808a3d4ba7	+
49:1831|3099bace-4df6-4019-82e2-43b29a1a797b	+
4921:5704|ee85b4f9-80c3-4415-9098-ee550cf390a1	+
49:2526|c47ef6f2-f024-440e-843a-72e26c564df3	+
49:362|ee3e8a8d-28a1-42ee-a858-5de0ba6caefc	-
49:429|4cae0372-9a42-4dc0-b24a-0cb4328816ea	+
49:431|c0153d74-5266-4afa-86c7-a77d1cc323fe	+
49:487|028df909-795d-4535-bd8e-22800e2752a9	-
49:506|72de418b-25ef-40de-8774-bd8f93c1933c	-
49:511|0ec62409-6f3e-4697-9865-ef8415b3d1a2	-
49:515|16197cdc-db4d-417a-9279-f107e3bd98ca	+
49:515|d0227a52-5baa-4842-a9bd-3dc1eabd2030	+
49:516|3ccf6780-39f5-4029-91a4-2b23dbe3c2d6	+
49:520|00041d68-4cbb-4d75-9722-d045defc7958	+
49:526|2dbe207f-a79e-4112-aed3-ef9ae25a883a	-
49:530|9f2461b2-248d-498c-82fb-1702c8f3a08c	-
49:532|e11a57ab-c2d3-429d-bfcc-01335da73d8c	+
49:536|be395341-7fb4-4906-b74e-13395141667d	-
49:537|a79e80cf-92c2-45b7-8c76-c44e033a9a01	+
49:537|b99a2142-22cb-4529-a0b0-3ea5213f5ca8	-
49:541|abfe6f3c-71b1-445a-ae8a-a29e9b5f842b	+
49:542|27108a67-36fc-4ec4-98f5-e0ea5b8dc921	+
49:543|56fffbca-2b95-4a74-8a2f-3bf9ba8316eb	-
49:548|35a685ad-92d2-430d-8d47-e5791f6e2a17	+
49:549|83a612d4-77b9-401e-85d2-ffd1f3865131	+
49:553|223fb847-109f-4c00-adb1-da8505c6db7d	+
49:556|64edcc99-a179-4e3c-9bfc-899e1d34b0f1	+
49:562|72aeba4f-ae25-4cb0-a87a-d9f6b65cf285	+
49:578|24870aa2-d2e5-4396-be2a-3fa87f91fe08	+
49:579|b16f2b12-b77e-47b8-9b49-a764aa658ea7	+
49:590|75121217-a0ff-4dc6-8e56-54311b5bd19f	+
49:592|fd54b323-11cc-4ced-9bc6-21e7190dc0ec	+
49:596|5b4dac81-cfca-43d5-8bff-9e6f30565404	+
49:609|4d9e48d8-05f8-4185-9ad1-c919896ffa5d	+
49:615|a87ba3de-1d89-4d3d-961b-91c1a2db0b95	+
49:622|03e588df-196b-4110-a72c-da349e6fa2a8	+
49:623|120a11e7-3f80-4e0c-9251-909f75312de1	+
49:625|c588145f-89a8-4a8c-9797-185ddc2c9429	+
49:626|f9024973-d09a-466e-90d8-7c78205cb09c	+
