R2_19_1	R2_19_1	full-splice_match	reference_match	78.004109	36.000
R2_19_2	R2_19_2	full-splice_match	reference_match	14.897144	32.000
R2_20_1	R2_20_1	full-splice_match	reference_match	0.000000	0.000
R2_20_2	R2_20_2	full-splice_match	reference_match	14.253572	5.000
R2_24_1	R2_24_1	full-splice_match	reference_match	81.902844	93.000
R2_24_2	R2_24_2	full-splice_match	reference_match	90.000231	79.000
R2_26_1	R2_26_1	full-splice_match	reference_match	78.064660	104.000
R2_26_2	R2_26_2	full-splice_match	reference_match	485.930768	182.000
R2_27_1	R2_27_1	full-splice_match	reference_match	69.966260	45.000
R2_27_2	R2_27_2	full-splice_match	reference_match	265.719217	73.000
R2_28_1	R2_28_1	full-splice_match	reference_match	1993.798034	478.000
R2_28_2	R2_28_2	full-splice_match	mono-exon	203.471754	150.000
R2_28_3	R2_28_3	full-splice_match	reference_match	2179.331088	249.000
R2_32_1	R2_32_1	full-splice_match	reference_match	2137.722109	424.000
R2_32_2	R2_32_2	full-splice_match	reference_match	490.308401	155.000
R2_32_3	R2_32_3	full-splice_match	reference_match	239.412390	69.000
R2_33_1	R2_33_1	full-splice_match	reference_match	0.000000	0.000
R2_37_1	R2_37_1	full-splice_match	reference_match	3.489172	1.000
R2_37_2	R2_37_2	full-splice_match	reference_match	1.608586	1.000
R2_37_3	R2_37_3	full-splice_match	reference_match	3.740493	1.000
R2_38_1	R2_38_1	full-splice_match	reference_match	3820.794255	710.000
R2_38_2	R2_38_2	full-splice_match	reference_match	31848.678386	5213.000
R2_38_3	R2_38_3	full-splice_match	reference_match	31348.664329	6258.000
R2_38_4	R2_38_4	full-splice_match	reference_match	47065.444031	4879.000
R2_41_1	R2_41_1	full-splice_match	reference_match	575.751342	357.000
R2_41_2	R2_41_2	full-splice_match	reference_match	29677.011323	3486.000
R2_42_1	R2_42_1	full-splice_match	reference_match	3913.617386	1403.000
R2_42_2	R2_42_2	full-splice_match	reference_match	21426.145102	2785.000
R2_42_3	R2_42_3	full-splice_match	reference_match	23874.547598	2360.000
R2_45_1	R2_45_1	full-splice_match	reference_match	124.191662	45.000
R2_45_2	R2_45_2	full-splice_match	reference_match	108.242261	56.000
R2_45_3	R2_45_3	full-splice_match	reference_match	141.876709	78.000
R2_45_4	R2_45_4	full-splice_match	reference_match	227.262369	107.000
R2_46_1	R2_46_1	full-splice_match	reference_match	1379.841286	740.000
R2_46_2	R2_46_2	full-splice_match	reference_match	5370.708312	262.000
R2_46_3	R2_46_3	full-splice_match	reference_match	2126.875220	514.000
R2_47_1	R2_47_1	full-splice_match	reference_match	0.000000	0.000
R2_47_2	R2_47_2	full-splice_match	reference_match	0.000000	0.000
R2_53_1	R2_53_1	full-splice_match	reference_match	3289.763728	1759.000
R2_53_2	R2_53_2	full-splice_match	reference_match	3157.040749	1762.000
R2_53_3	R2_53_3	full-splice_match	reference_match	3126.771217	1429.000
R2_54_1	R2_54_1	full-splice_match	reference_match	7.951446	7.000
R2_54_2	R2_54_2	full-splice_match	reference_match	7.342885	3.000
R2_55_2	R2_55_2	full-splice_match	reference_match	53.067678	7.000
R2_55_3	R2_55_3	full-splice_match	reference_match	5.856825	1.000
R2_57_1	R2_57_1	full-splice_match	reference_match	84.580346	31.000
R2_57_2	R2_57_2	full-splice_match	reference_match	249.529127	76.000
R2_59_1	R2_59_1	full-splice_match	reference_match	38.045934	29.000
R2_59_2	R2_59_2	full-splice_match	reference_match	13.947318	10.000
R2_59_3	R2_59_3	full-splice_match	reference_match	44.885918	12.000
R2_60_1	R2_60_1	full-splice_match	reference_match	159.445500	48.000
R2_60_2	R2_60_2	full-splice_match	reference_match	138.229585	61.000
R2_6_1	R2_6_1	full-splice_match	reference_match	38432.088528	3651.000
R2_6_2	R2_6_2	full-splice_match	reference_match	12256.462994	948.000
R2_63_1	R2_63_1	full-splice_match	reference_match	11.793455	5.000
R2_63_3	R2_63_3	full-splice_match	reference_match	13.488445	2.000
R2_65_1	R2_65_1	full-splice_match	mono-exon	35936.231063	7589.000
R2_67_1	R2_67_1	full-splice_match	reference_match	273.919190	24.000
R2_68_1	R2_68_1	full-splice_match	reference_match	5.636962	4.000
R2_68_2	R2_68_2	full-splice_match	reference_match	7.061373	4.000
R2_7_1	R2_7_1	full-splice_match	reference_match	14470.403793	1788.000
R2_71_1	R2_71_1	full-splice_match	reference_match	28.422630	8.000
R2_71_2	R2_71_2	full-splice_match	reference_match	0.000000	0.000
R2_7_2	R2_7_2	full-splice_match	reference_match	7612.493244	3611.000
R2_72_1	R2_72_1	full-splice_match	reference_match	5877.233042	2620.000
R2_72_2	R2_72_2	full-splice_match	reference_match	5279.938959	2613.000
R2_72_3	R2_72_3	full-splice_match	reference_match	6185.272054	3200.000
R2_72_4	R2_72_4	full-splice_match	reference_match	6971.410028	2667.000
R2_73_1	R2_73_1	full-splice_match	reference_match	0.000000	0.000
R2_73_2	R2_73_2	full-splice_match	reference_match	0.973393	1.000
R2_76_1	R2_76_1	full-splice_match	reference_match	4.735305	1.000
R2_76_2	R2_76_2	full-splice_match	reference_match	7.989310	2.000
R2_76_3	R2_76_3	full-splice_match	reference_match	0.000000	0.000
