R1_81_1	R1_81_1	=	9.752209	2.000
R1_81_2	R1_81_2	=	0.000000	0.000
R1_82_1	R1_82_1	=	2.709418	1.000
R1_82_2	R1_82_2	=	0.000000	0.000
R1_83_1	R1_83_1	=	0.000000	0.000
R1_83_2	R1_83_2	=	0.000000	0.000
R1_91_1	R1_91_1	=	245.755668	28.000
R1_91_2	R1_91_2	=	761.254120	172.000
R1_92_1	R1_92_1	=	4155.938702	1850.000
R1_92_2	R1_92_2	=	8426.460657	1290.000
R1_93_1	R1_93_1	=	2.112428	1.000
R1_93_2	R1_93_2	=	0.000000	0.000
R2_105_1	R2_105_1	=	0.000000	0.000
R2_1_1	R2_1_1	=	33.458586	8.000
R2_115_1	R2_115_1	=	0.000000	0.000
R2_115_2	R2_115_2	=	0.000000	0.000
R2_116_1	R2_116_1	=	0.000000	0.000
R2_116_2	R2_116_2	=	0.000000	0.000
R2_116_3	R2_116_3	=	16.019696	2.000
R2_117_1	R2_117_1	=	1942.951536	492.000
R2_117_3	R2_117_3	=	2575.377505	548.000
R2_140_1	R2_140_1	=	399.005673	89.000
R2_14_1	R2_14_1	=	26334.286817	6922.000
R2_14_2	R2_14_2	=	170371.106189	18919.000
R2_14_3	R2_14_3	=	24697.877733	5398.000
R2_143_1	R2_143_1	=	10.837672	2.000
R2_150_1	R2_150_1	=	17553.541850	2845.000
R2_150_2	R2_150_2	=	5956.390828	3051.000
R2_151_1	R2_151_1	=	28.638151	5.000
R2_151_2	R2_151_2	=	20.772205	5.000
R2_151_3	R2_151_3	=	51.501335	4.000
R2_152_1	R2_152_1	=	0.000000	0.000
R2_152_2	R2_152_2	=	0.000000	0.000
R2_153_1	R2_153_1	=	37.630807	5.000
R2_153_2	R2_153_2	=	41.729877	9.000
R2_153_3	R2_153_3	=	13.018792	6.000
R2_154_1	R2_154_1	=	9535.760162	2026.000
R2_154_2	R2_154_2	=	58227.771506	10652.000
R2_19_1	R2_19_1	=	78.004109	36.000
R2_19_2	R2_19_2	=	14.897144	32.000
R2_20_1	R2_20_1	=	0.000000	0.000
R2_20_2	R2_20_2	=	14.253572	5.000
R2_24_1	R2_24_1	=	81.902844	93.000
R2_24_2	R2_24_2	=	90.000231	79.000
R2_26_1	R2_26_1	=	78.064660	104.000
R2_26_2	R2_26_2	=	485.930768	182.000
R2_27_1	R2_27_1	=	69.966260	45.000
R2_27_2	R2_27_2	=	265.719217	73.000
R2_28_1	R2_28_1	=	1993.798034	478.000
R2_28_2	R2_28_2	=	203.471754	150.000
R2_28_3	R2_28_3	=	2179.331088	249.000
R2_32_1	R2_32_1	=	2137.722109	424.000
R2_32_2	R2_32_2	=	490.308401	155.000
R2_32_3	R2_32_3	=	239.412390	69.000
R2_33_1	R2_33_1	=	0.000000	0.000
R2_37_1	R2_37_1	=	3.489172	1.000
R2_37_2	R2_37_2	=	1.608586	1.000
R2_37_3	R2_37_3	=	3.740493	1.000
R2_38_1	R2_38_1	=	3820.794255	710.000
R2_38_2	R2_38_2	=	31848.678386	5213.000
R2_38_3	R2_38_3	=	31348.664329	6258.000
R2_38_4	R2_38_4	=	47065.444031	4879.000
R2_41_1	R2_41_1	=	575.751342	357.000
R2_41_2	R2_41_2	=	29677.011323	3486.000
R2_42_1	R2_42_1	=	3913.617386	1403.000
R2_42_2	R2_42_2	=	21426.145102	2785.000
R2_42_3	R2_42_3	=	23874.547598	2360.000
R2_45_1	R2_45_1	=	124.191662	45.000
R2_45_2	R2_45_2	=	108.242261	56.000
R2_45_3	R2_45_3	=	141.876709	78.000
R2_45_4	R2_45_4	=	227.262369	107.000
R2_46_1	R2_46_1	=	1379.841286	740.000
R2_46_2	R2_46_2	=	5370.708312	262.000
R2_46_3	R2_46_3	=	2126.875220	514.000
R2_47_1	R2_47_1	=	0.000000	0.000
R2_47_2	R2_47_2	=	0.000000	0.000
R2_53_1	R2_53_1	=	3289.763728	1759.000
R2_53_2	R2_53_2	=	3157.040749	1762.000
R2_53_3	R2_53_3	=	3126.771217	1429.000
R2_54_1	R2_54_1	=	7.951446	7.000
R2_54_2	R2_54_2	=	7.342885	3.000
R2_55_2	R2_55_2	=	53.067678	7.000
R2_55_3	R2_55_3	=	5.856825	1.000
R2_57_1	R2_57_1	=	84.580346	31.000
R2_57_2	R2_57_2	=	249.529127	76.000
R2_59_1	R2_59_1	=	38.045934	29.000
R2_59_2	R2_59_2	=	13.947318	10.000
R2_59_3	R2_59_3	=	44.885918	12.000
R2_60_1	R2_60_1	=	159.445500	48.000
R2_60_2	R2_60_2	=	138.229585	61.000
R2_6_1	R2_6_1	=	38432.088528	3651.000
R2_6_2	R2_6_2	=	12256.462994	948.000
R2_63_1	R2_63_1	=	11.793455	5.000
R2_63_3	R2_63_3	=	13.488445	2.000
R2_65_1	R2_65_1	=	35936.231063	7589.000
R2_67_1	R2_67_1	=	273.919190	24.000
R2_68_1	R2_68_1	=	5.636962	4.000
R2_68_2	R2_68_2	=	7.061373	4.000
R2_7_1	R2_7_1	=	14470.403793	1788.000
R2_71_1	R2_71_1	=	28.422630	8.000
R2_71_2	R2_71_2	=	0.000000	0.000
R2_7_2	R2_7_2	=	7612.493244	3611.000
R2_72_1	R2_72_1	=	5877.233042	2620.000
R2_72_2	R2_72_2	=	5279.938959	2613.000
R2_72_3	R2_72_3	=	6185.272054	3200.000
R2_72_4	R2_72_4	=	6971.410028	2667.000
R2_73_1	R2_73_1	=	0.000000	0.000
R2_73_2	R2_73_2	=	0.973393	1.000
R2_76_1	R2_76_1	=	4.735305	1.000
R2_76_2	R2_76_2	=	7.989310	2.000
R2_76_3	R2_76_3	=	0.000000	0.000
