67:681|eb3c18c9-2f5c-4ba5-8dfc-bff9169f2f13	R2_26_1	c	18.435753	67.000
68:1100|593b2686-37e9-4600-be9c-3301ef14c05f	R2_117_1	=	55.078134	492.000
68:1191|602f0d23-2d9b-4383-b824-03d8b55d095b	R2_71_1	=	0.806635	8.000
68:1949|c98007d7-1c42-46cf-be79-7cfd89b0cc04	R1_103_2	=	165.852091	3025.000
68:906|c9f4e998-092a-43f7-be7c-bd772420ce34	R2_38_1	=	106.489849	727.000
69:1016|76e26ef4-1b4f-49f3-931c-20e7fc66d7e7	R2_65_1	=	0.640047	5.000
69:1190|0acda233-95a1-4c7a-a1cb-e336a597dbbd	R2_14_1	=	712.689184	6802.000
69:630|5b23d633-901e-4f5d-9d42-a70a330edcbb	R1_33_2	=	67.160190	587.000
69:630|5b23d633-901e-4f5d-9d42-a70a330edcbb-1	R1_33_2	=	89.209783	303.000
69:733|671c7eb2-0b5d-45ad-83ec-f69d43d32d82	R1_31_1	=	273.983715	1278.000
70:1022|b654a065-6da3-4fa6-ba6f-703597a5f7c0	R1_32_1	=	9.545373	75.000
70:2014|d2ff52b4-921c-42c3-9ab2-09be6539861f	R2_46_1	=	39.062416	739.000
70:550|e1e368bf-5bcd-40d4-959b-bcdfafb9dff6	R1_71_2	=	64.132733	167.000
70:645|0ef28c8c-577f-4dbd-b689-8eb534da3afa	R2_38_4	=	1272.461859	4999.000
70:908|bb2f2824-05d7-4a94-b274-96f210fcee50	R2_154_2	=	1520.243509	10654.000
71:1770|5a8cd664-2f64-4645-b62a-fc1f10ea5a5c	R2_19_1	=	2.209697	36.000
72:1001|5cdad802-eb1d-4350-acff-046ba6a3fabf	R2_65_1	=	996.827857	7584.000
72:1328|4dc64da6-c18c-4024-80da-49c5e9fa9c53	R2_14_1	=	730.789119	6801.000
72:756|32ea7fe8-4a9f-4ef4-93a9-9c8ee79bf471	R1_73_1	c	1068.977352	5192.000
73:1021|756938d4-dacc-4c57-87d2-1349dd1282bf	R2_117_3	=	69.744859	548.000
73:1164|54efabbf-b489-4a8e-9402-75c71bdc2707	R2_14_1	=	720.062353	6799.000
73:1251|a735f5dd-7c90-47d7-acd4-a3c41a758382	R1_22_1	=	128.212814	1334.000
73:2032|f28a72c7-cef6-4345-8ac0-26477a939b8c	R2_45_3	=	4.211167	78.000
73:516|a2eab31b-a45f-4fbd-a858-cc1555b4295a	R1_101_2	=	19.821305	57.000
74:1074|5ac7dd66-caf2-43b5-8786-036b074d640a	R2_1_1	=	0.947201	8.000
74:1262|0cd27c87-ce2b-4b08-a743-f574d9b25e58	R1_23_2	=	4.075151	43.000
74:1272|c91fe654-7ebf-46af-9b3b-4b2304db058f	R2_154_2	c	660.515815	2221.000
74:1830|1f324348-e0f6-43cc-907d-0f5b6797ea14	R1_103_1	=	50.447127	859.000
74:568|2c8ef29c-663b-4db3-987d-982618a47534	R2_6_1	c	1308.055850	3495.000
74:586|83d8783d-266e-487b-8269-0b0dbffd84e4	R1_92_1	c	19775.453119	1099.000
74:689|970e63c4-62a6-40c6-8b21-b083b2b033a7	R2_14_2	=	4533.853281	18787.000
74:868|53cdd20e-f207-4b30-b444-ed41ebe052a6	R2_150_1	=	473.130163	2839.000
75:1918|aec76b09-1f63-43aa-886a-355ba19bb700	R2_150_2	=	162.706745	2940.000
76:1119|2631df38-922b-4e1a-a14a-d5356a349927	R1_22_2	=	145.163685	1300.000
76:660|e377e0c1-fa9b-427e-bcdc-c7edeb0f61d1	R2_14_2	=	5005.528421	18588.000
76:832|81909891-7f83-44ba-b40f-a73d8551b6e3	R2_150_1	=	495.571120	2839.000
76:908|6bb1386a-2340-4195-b1db-dd2cadcf77bc	R1_71_1	=	8.528078	56.000
77:1755|d313187d-785f-42fb-99fa-94315555fad9	R1_23_1	=	4.726297	77.000
78:1636|7daadb79-ea66-4c84-b627-3b4b76e87d64	R2_45_2	=	3.355542	62.000
78:753|e819b2b7-ca94-41df-a4c4-083037f4d698	R1_61_1	=	2.346840	11.000
79:1192|bb83d273-6bab-4488-9889-757f34d3fe32	R2_14_2	=	4795.670444	18786.000
79:793|e915dd09-b749-4b6a-b47c-4fd77df14072	R1_13_2	=	21.095843	107.000
79:872|a2e8086b-1d22-40e9-b7d3-d549effbae35	R2_38_2	=	880.949511	5326.000
80:1175|2c05c3f0-afb7-42d1-9368-2c6631b3490d	R2_14_1	=	715.981711	6801.000
80:1290|da7246a4-995c-4cbc-a92b-58f6350406c6	R2_57_2	=	7.081029	76.000
80:527|284c6eae-3831-4daf-a9b5-d30112b967ac	R1_41_1	=	190.673118	408.000
82:631|ffe08643-df07-4397-9e2e-9bfb85691bf9	R2_67_1	=	7.764969	24.000
83:2737|92ab36dc-027d-4b15-9c1f-71a4bf35f00d	R2_59_1	=	1.078513	29.000
85:2100|7577e60f-7c19-4051-a106-9006a9433425	R2_53_2	=	92.374385	1780.000
90:982|ceef087c-a731-4361-a784-00e22b8d8ba0	R2_32_1	=	60.501525	424.000
